Model,Actual_PM2.5,Predicted_PM2.5,RMSE,MAE,R²
Gradient Boosting,63.825,62.63816949,,,
Gradient Boosting,4.4,4.742583642,,,
Gradient Boosting,0.9,1.165492636,,,
Gradient Boosting,27.935,25.05060505,,,
Gradient Boosting,22.57,21.83011793,,,
Gradient Boosting,3,4.453027312,,,
Gradient Boosting,9,10.31890379,,,
Gradient Boosting,14.985,13.49004393,,,
Gradient Boosting,3.6,3.057668083,,,
Gradient Boosting,11.47,11.51756478,,,
Gradient Boosting,69.19,84.60445668,,,
Gradient Boosting,2.8,2.130375409,,,
Gradient Boosting,37.555,35.60584004,,,
Gradient Boosting,10.913,11.6419688,,,
Gradient Boosting,4,0.7378857934,,,
Gradient Boosting,60.9,54.43593837,,,
Gradient Boosting,32.005,53.22059693,,,
Gradient Boosting,1.1,0.9147397228,,,
Gradient Boosting,37.185,34.43873586,,,
Gradient Boosting,13.7,14.94149438,,,
Gradient Boosting,30.34,31.5579132,,,
Gradient Boosting,68.45,69.30181507,,,
Gradient Boosting,31.82,31.33229787,,,
Gradient Boosting,10.73,9.956277341,,,
Gradient Boosting,14.3,12.36497947,,,
Gradient Boosting,46.805,38.2741397,,,
Gradient Boosting,7.4,7.39767706,,,
Gradient Boosting,2.035,0.4076481045,,,
Gradient Boosting,42.365,43.01912046,,,
Gradient Boosting,3.9,3.917523804,,,
Gradient Boosting,5.365,7.06974765,,,
Gradient Boosting,22.015,20.24586522,,,
Gradient Boosting,116.4,92.62087063,,,
Gradient Boosting,768.9,787.6970138,,,
Gradient Boosting,2.1,3.165192093,,,
Gradient Boosting,102.86,121.0439642,,,
Gradient Boosting,11.1,10.07227644,,,
Gradient Boosting,14.9,13.34647983,,,
Gradient Boosting,2.2,2.67194813,,,
Gradient Boosting,53.835,52.89326326,,,
Gradient Boosting,26.085,33.65059193,,,
Gradient Boosting,42,36.79058974,,,
Gradient Boosting,35.705,48.4963095,,,
Gradient Boosting,19.98,23.80920407,,,
Gradient Boosting,5.55,4.723349455,,,
Gradient Boosting,9.8,10.00354425,,,
Gradient Boosting,50.1,35.81168478,,,
Gradient Boosting,7.7,6.809018166,,,
Gradient Boosting,6.29,8.801805834,,,
Gradient Boosting,22.015,20.89282261,,,
Gradient Boosting,3.3,2.852792647,,,
Gradient Boosting,11.7,10.24703709,,,
Gradient Boosting,56.055,55.77226651,,,
Gradient Boosting,5.5,5.765479653,,,
Gradient Boosting,31.383,37.54345162,,,
Gradient Boosting,0.8,0.1770249058,,,
Gradient Boosting,67.155,64.32943222,,,
Gradient Boosting,7.215,5.708867526,,,
Gradient Boosting,71.225,69.297094,,,
Gradient Boosting,86.765,78.24237231,,,
Gradient Boosting,17.39,16.18494954,,,
Gradient Boosting,28.86,29.3697309,,,
Gradient Boosting,3.885,5.723249469,,,
Gradient Boosting,13.69,13.55851276,,,
Gradient Boosting,3.1,2.848014583,,,
Gradient Boosting,0.7,2.204453684,,,
Gradient Boosting,0.7,-0.337763218,,,
Gradient Boosting,5.7,4.865568344,,,
Gradient Boosting,24.9,22.82781918,,,
Gradient Boosting,7.77,6.759777976,,,
Gradient Boosting,16.28,16.35601968,,,
Gradient Boosting,2.96,2.395833586,,,
Gradient Boosting,115.81,115.8350974,,,
Gradient Boosting,206.83,223.8745454,,,
Gradient Boosting,0.5,-2.723963467,,,
Gradient Boosting,19.24,20.92260281,,,
Gradient Boosting,77.885,95.32137222,,,
Gradient Boosting,31.1,29.22665901,,,
Gradient Boosting,38.295,35.53696193,,,
Gradient Boosting,4.255,4.121927708,,,
Gradient Boosting,7.4,7.497354662,,,
Gradient Boosting,291.4,302.778457,,,
Gradient Boosting,25.2,36.73907722,,,
Gradient Boosting,1.5,1.73465451,,,
Gradient Boosting,34.41,37.3473311,,,
Gradient Boosting,13.32,16.72767166,,,
Gradient Boosting,7.5,8.6489235,,,
Gradient Boosting,2.6,3.053473274,,,
Gradient Boosting,61.605,66.98823327,,,
Gradient Boosting,6.845,6.275775887,,,
Gradient Boosting,36.63,38.23640417,,,
Gradient Boosting,10.3,9.745917486,,,
Gradient Boosting,5.9,6.578612191,,,
Gradient Boosting,28.86,31.82747011,,,
Gradient Boosting,11.8,10.36000554,,,
Gradient Boosting,45.325,46.2795792,,,
Gradient Boosting,8.88,9.649589773,,,
Gradient Boosting,2,2.601933546,,,
Gradient Boosting,20.165,17.07405948,,,
Gradient Boosting,1.2,2.195672447,,,
Gradient Boosting,20.35,22.63193818,,,
Gradient Boosting,6.1,7.178324926,,,
Gradient Boosting,11.3,12.364471,,,
Gradient Boosting,8.325,7.230017562,,,
Gradient Boosting,72.705,71.44265772,,,
Gradient Boosting,1.4,2.407944344,,,
Gradient Boosting,68.9,63.33281814,,,
Gradient Boosting,4.8,5.584721077,,,
Gradient Boosting,4.81,4.332751422,,,
Gradient Boosting,19.2,17.85973591,,,
Gradient Boosting,2.3,2.515463992,,,
Gradient Boosting,71.5,77.6703569,,,
Gradient Boosting,32.93,33.84412832,,,
Gradient Boosting,3.5,4.2893543,,,
Gradient Boosting,3.5,3.733431225,,,
Gradient Boosting,24.6,26.99564859,,,
Gradient Boosting,1.2,1.012233111,,,
Gradient Boosting,19.795,16.93662123,,,
Gradient Boosting,1.2,0.7950692563,,,
Gradient Boosting,45.8,49.62416053,,,
Gradient Boosting,4.255,3.875849601,,,
Gradient Boosting,8.88,8.96844138,,,
Gradient Boosting,59.57,53.91426369,,,
Gradient Boosting,7.585,8.067013141,,,
Gradient Boosting,1.3,1.065685446,,,
Gradient Boosting,3.2,6.011530383,,,
Gradient Boosting,2.3,3.954272587,,,
Gradient Boosting,4.995,4.553345216,,,
Gradient Boosting,1.3,1.087503011,,,
Gradient Boosting,11.285,12.80711305,,,
Gradient Boosting,12.2,12.32177262,,,
Gradient Boosting,17.205,17.94383584,,,
Gradient Boosting,1.9,1.343145695,,,
Gradient Boosting,0.8,1.047170468,,,
Gradient Boosting,1.7,1.271108742,,,
Gradient Boosting,2.6,3.058111284,,,
Gradient Boosting,10.36,12.10313633,,,
Gradient Boosting,12.21,13.04598919,,,
Gradient Boosting,10.73,11.21319214,,,
Gradient Boosting,63.085,76.04065984,,,
Gradient Boosting,2.4,2.122056539,,,
Gradient Boosting,183.9,152.6610343,,,
Gradient Boosting,22.57,22.87178379,,,
Gradient Boosting,3.145,2.829251711,,,
Gradient Boosting,2.3,2.995780562,,,
Gradient Boosting,66.785,61.95160701,,,
Gradient Boosting,1.1,1.69339513,,,
Gradient Boosting,6.845,4.390070202,,,
Gradient Boosting,7.4,6.05229678,,,
Gradient Boosting,39.405,39.76748708,,,
Gradient Boosting,9.065,10.50365443,,,
Gradient Boosting,13.69,16.14335939,,,
Gradient Boosting,2.59,8.247250076,,,
Gradient Boosting,79.92,76.93969526,,,
Gradient Boosting,4.6,3.913892452,,,
Gradient Boosting,170.2,176.3191446,,,
Gradient Boosting,0.7,-0.6331508144,,,
Gradient Boosting,13.135,14.42991517,,,
Gradient Boosting,25.8,27.24153725,,,
Gradient Boosting,2.1,1.445823896,,,
Gradient Boosting,133.015,128.9208952,,,
Gradient Boosting,54.02,49.90095517,,,
Gradient Boosting,26.3,22.68191536,,,
Gradient Boosting,6.845,6.676525424,,,
Gradient Boosting,13.8,14.58934069,,,
Gradient Boosting,80.105,69.63681407,,,
Gradient Boosting,3.8,4.017609084,,,
Gradient Boosting,46.8,57.50656691,,,
Gradient Boosting,1.11,190.6222179,,,
Gradient Boosting,1.5,1.931484636,,,
Gradient Boosting,2.2,2.400946559,,,
Gradient Boosting,9.62,14.12207459,,,
Gradient Boosting,2.2,2.862737871,,,
Gradient Boosting,73.26,52.92338235,,,
Gradient Boosting,12.395,13.3534181,,,
Gradient Boosting,0.5,-0.633049042,,,
Gradient Boosting,3.7,2.948865419,,,
Gradient Boosting,8,7.735372357,,,
Gradient Boosting,6.105,6.121864185,,,
Gradient Boosting,7.4,9.16784064,,,
Gradient Boosting,1.1,1.3625876,,,
Gradient Boosting,6.5,8.195298733,,,
Gradient Boosting,17.575,15.25798208,,,
Gradient Boosting,19.61,19.05339712,,,
Gradient Boosting,2.2,2.776493986,,,
Gradient Boosting,3.515,3.132025957,,,
Gradient Boosting,3.145,6.172850103,,,
Gradient Boosting,2.387,0.7474935733,,,
Gradient Boosting,5.9,9.764757164,,,
Gradient Boosting,10.36,8.788676482,,,
Gradient Boosting,11.8,11.30732951,,,
Gradient Boosting,1.1,0.9444680227,,,
Gradient Boosting,5.735,5.52663132,,,
Gradient Boosting,13.6,12.65234583,,,
Gradient Boosting,6.3,7.049826704,,,
Gradient Boosting,10.1,10.68670779,,,
Gradient Boosting,4.625,5.805469895,,,
Gradient Boosting,24.05,27.26910813,,,
Gradient Boosting,7.8,7.157674999,,,
Gradient Boosting,96.385,94.18210052,,,
Gradient Boosting,5.221,5.605123775,,,
Gradient Boosting,46.379,45.88572419,,,
Gradient Boosting,8.14,6.696241296,,,
Gradient Boosting,26.455,25.36130839,,,
Gradient Boosting,4.995,4.741111571,,,
Gradient Boosting,19.61,23.23383053,,,
Gradient Boosting,5.735,6.693426514,,,
Gradient Boosting,2.5,0.6679672983,,,
Gradient Boosting,20.905,22.86505641,,,
Gradient Boosting,15.54,16.37057732,,,
Gradient Boosting,13.875,14.19640322,,,
Gradient Boosting,12.395,13.57426348,,,
Gradient Boosting,4.7,3.859109521,,,
Gradient Boosting,37.74,38.01706903,,,
Gradient Boosting,17.76,14.06030285,,,
Gradient Boosting,9.2,6.489700074,,,
Gradient Boosting,5.4,1.895900306,,,
Gradient Boosting,29.6,32.7532128,,,
Gradient Boosting,19.7,18.29768578,,,
Gradient Boosting,9.6,8.391728302,,,
Gradient Boosting,53.8,53.39254049,,,
Gradient Boosting,0.7,1.940392692,,,
Gradient Boosting,6.845,5.507685133,,,
Gradient Boosting,10.73,11.28743745,,,
Gradient Boosting,17.76,17.75363066,,,
Gradient Boosting,6.4,10.6530297,,,
Gradient Boosting,0.8,0.9551694522,,,
Gradient Boosting,2.3,2.285778891,,,
Gradient Boosting,0.8,-0.7102936528,,,
Gradient Boosting,24.5,26.96528584,,,
Gradient Boosting,52.91,44.06312675,,,
Gradient Boosting,1.4,2.471733235,,,
Gradient Boosting,1,1.426256785,,,
Gradient Boosting,52.91,51.27829742,,,
Gradient Boosting,8.2,5.80456616,,,
Gradient Boosting,29.7,24.15918052,,,
Gradient Boosting,5.5,4.571398017,,,
Gradient Boosting,12.765,13.66043969,,,
Gradient Boosting,2.22,1.796912514,,,
Gradient Boosting,15.355,14.37359014,,,
Gradient Boosting,46.99,57.40989145,,,
Gradient Boosting,74.925,74.23111463,,,
Gradient Boosting,12.025,13.86771781,,,
Gradient Boosting,9.99,9.528318694,,,
Gradient Boosting,24,18.72435707,,,
Gradient Boosting,34.595,31.27519363,,,
Gradient Boosting,37.185,35.70595789,,,
Gradient Boosting,11.285,11.31267814,,,
Gradient Boosting,12.8,14.80895684,,,
Gradient Boosting,9.435,9.677572719,,,
Gradient Boosting,10.915,11.56625799,,,
Gradient Boosting,52.91,43.56540544,,,
Gradient Boosting,6.1,7.33743553,,,
Gradient Boosting,5,3.879854524,,,
Gradient Boosting,27.01,34.15868278,,,
Gradient Boosting,14,13.99543984,,,
Gradient Boosting,7.03,7.158847038,,,
Gradient Boosting,4.44,6.147005368,,,
Gradient Boosting,14.615,13.06207869,,,
Gradient Boosting,5.18,6.343854467,,,
Gradient Boosting,71.78,69.37332431,,,
Gradient Boosting,1.8,1.645435939,,,
Gradient Boosting,0.5,1.30513373,,,
Gradient Boosting,28.675,27.48259543,,,
Gradient Boosting,8.88,13.2981983,,,
Gradient Boosting,14.985,14.82886954,,,
Gradient Boosting,28.9,24.07214972,,,
Gradient Boosting,6.9,9.099302155,,,
Gradient Boosting,1.5,0.4656143195,,,
Gradient Boosting,31.265,26.17003668,,,
Gradient Boosting,8.695,8.569843081,,,
Gradient Boosting,23.31,18.56998684,,,
Gradient Boosting,7.5,7.748695616,,,
Gradient Boosting,11.47,8.000161642,,,
Gradient Boosting,20.2,20.48241904,,,
Gradient Boosting,2.1,2.463614206,,,
Gradient Boosting,5.508,5.536186985,,,
Gradient Boosting,6.3,5.635459,,,
Gradient Boosting,18.87,15.74135814,,,
Gradient Boosting,42.735,41.7378832,,,
Gradient Boosting,16.835,21.36566139,,,
Gradient Boosting,21.46,21.0199709,,,
Gradient Boosting,59.2,60.32446975,,,
Gradient Boosting,16.835,14.495431,,,
Gradient Boosting,0.5,-0.5275206508,,,
Gradient Boosting,22.4,25.40698423,,,
Gradient Boosting,6.66,6.060723799,,,
Gradient Boosting,35.52,33.52086649,,,
Gradient Boosting,2.8,2.372115535,,,
Gradient Boosting,10.175,10.92094635,,,
Gradient Boosting,11.2,9.062378317,,,
Gradient Boosting,3.9,5.615222503,,,
Gradient Boosting,11.1,11.40223186,,,
Gradient Boosting,6.105,5.515084655,,,
Gradient Boosting,36.63,35.80552552,,,
Gradient Boosting,10.1,12.57716901,,,
Gradient Boosting,4.59,4.599791741,,,
Gradient Boosting,5.735,5.53640109,,,
Gradient Boosting,29.97,36.78588018,,,
Gradient Boosting,62.715,66.35879705,,,
Gradient Boosting,0.5,-0.09903341143,,,
Gradient Boosting,12.765,13.79177819,,,
Gradient Boosting,8.2,7.169884786,,,
Gradient Boosting,0.5,-22.9602409,,,
Gradient Boosting,33.855,38.004506,,,
Gradient Boosting,5.2,3.869007404,,,
Gradient Boosting,19.98,17.31465688,,,
Gradient Boosting,37.185,38.30833636,,,
Gradient Boosting,101.935,100.7539522,,,
Gradient Boosting,14.4,16.41484981,,,
Gradient Boosting,13.1,12.63089741,,,
Gradient Boosting,14.615,14.4934713,,,
Gradient Boosting,15.91,15.77596169,,,
Gradient Boosting,30.34,28.76230526,,,
Gradient Boosting,2.1,2.232018111,,,
Gradient Boosting,13.135,11.64935293,,,
Gradient Boosting,17.945,18.12528829,,,
Gradient Boosting,4.3,3.770344395,,,
Gradient Boosting,65.1,62.57763973,,,
Gradient Boosting,31.635,36.65344736,,,
Gradient Boosting,36.815,37.18999179,,,
Gradient Boosting,23.495,24.8870489,,,
Gradient Boosting,7.77,6.104256956,,,
Gradient Boosting,51.8,54.17434666,,,
Gradient Boosting,14.3,19.96132404,,,
Gradient Boosting,3.33,4.771560478,,,
Gradient Boosting,38.295,36.65997036,,,
Gradient Boosting,48.47,49.73090682,,,
Gradient Boosting,5.325,4.818828658,,,
Gradient Boosting,15.17,16.79560428,,,
Gradient Boosting,13.877,10.01922905,,,
Gradient Boosting,1.1,1.540313917,,,
Gradient Boosting,1.2,0.5313442861,,,
Gradient Boosting,6.105,6.844888756,,,
Gradient Boosting,7,5.224282469,,,
Gradient Boosting,8.88,10.54961061,,,
Gradient Boosting,3,2.33739245,,,
Gradient Boosting,10.6,7.541400464,,,
Gradient Boosting,1.85,-6.919024108,,,
Gradient Boosting,60.495,59.60552626,,,
Gradient Boosting,22.1,26.25571362,,,
Gradient Boosting,19.8,26.49836012,,,
Gradient Boosting,4.4,3.366019378,,,
Gradient Boosting,0.9,0.8245468538,,,
Gradient Boosting,2.8,2.493553494,,,
Gradient Boosting,6.8,6.153080544,,,
Gradient Boosting,28.12,33.53586046,,,
Gradient Boosting,34.8,29.3413897,,,
Gradient Boosting,12.395,11.3463773,,,
Gradient Boosting,16.4,21.32822425,,,
Gradient Boosting,16.835,17.82282856,,,
Gradient Boosting,7.955,6.53903228,,,
Gradient Boosting,4.07,3.95056626,,,
Gradient Boosting,19.425,20.39160489,,,
Gradient Boosting,6.4,5.453216947,,,
Gradient Boosting,10.175,9.904719859,,,
Gradient Boosting,41.44,36.06412503,,,
Gradient Boosting,46.62,57.05684284,,,
Gradient Boosting,20.165,19.76588407,,,
Gradient Boosting,22.5,20.50564459,,,
Gradient Boosting,12.95,12.40317823,,,
Gradient Boosting,7.955,7.413912053,,,
Gradient Boosting,4.6,3.165189457,,,
Gradient Boosting,32.56,36.27041838,,,
Gradient Boosting,23.3,17.60321026,,,
Gradient Boosting,1.2,0.9053680573,,,
Gradient Boosting,4.6,8.31944595,,,
Gradient Boosting,5.18,5.708731172,,,
Gradient Boosting,30.3,21.17116843,,,
Gradient Boosting,25.53,31.36032232,,,
Gradient Boosting,4.5,5.458755161,,,
Gradient Boosting,5.5,6.33754828,,,
Gradient Boosting,4,3.357032049,,,
Gradient Boosting,14.8,14.36700669,,,
Gradient Boosting,8.695,8.622027564,,,
Gradient Boosting,9.25,11.16987943,,,
Gradient Boosting,14.8,12.66028172,,,
Gradient Boosting,13.32,13.08222057,,,
Gradient Boosting,41.255,43.50565595,,,
Gradient Boosting,44.215,46.97537944,,,
Gradient Boosting,56.2,54.40542612,,,
Gradient Boosting,5.365,5.987646154,,,
Gradient Boosting,56,54.51595811,,,
Gradient Boosting,5.55,5.486748336,,,
Gradient Boosting,12.765,12.43446916,,,
Gradient Boosting,2.5,2.529156181,,,
Gradient Boosting,1.85,76.91720995,,,
Gradient Boosting,7.03,7.805216648,,,
Gradient Boosting,0.5,0.03726587869,,,
Gradient Boosting,1.85,1.176582269,,,
Gradient Boosting,8.88,8.352760542,,,
Gradient Boosting,0.5,1.837992522,,,
Gradient Boosting,3.515,4.508494592,,,
Gradient Boosting,2.1,3.475431677,,,
Gradient Boosting,11.84,11.30630934,,,
Gradient Boosting,10.7,9.328210871,,,
Gradient Boosting,24.605,24.01179378,,,
Gradient Boosting,16.835,20.15403659,,,
Gradient Boosting,67.71,63.39284686,,,
Gradient Boosting,2.8,4.208024125,,,
Gradient Boosting,10.201,9.1914447,,,
Gradient Boosting,9.25,10.31791682,,,
Gradient Boosting,17.76,17.49271238,,,
Gradient Boosting,16.65,15.00231072,,,
Gradient Boosting,54.5,50.37260675,,,
Gradient Boosting,11.285,11.00758939,,,
Gradient Boosting,23.5,20.14258465,,,
Gradient Boosting,8.695,8.029903523,,,
Gradient Boosting,35.89,44.73823242,,,
Gradient Boosting,2.8,1.734667723,,,
Gradient Boosting,49.21,43.69535402,,,
Gradient Boosting,59.94,75.90697608,,,
Gradient Boosting,37,39.23633324,,,
Gradient Boosting,3.1,2.976764489,,,
Gradient Boosting,1.3,3.830886653,,,
Gradient Boosting,12.8,16.02654306,,,
Gradient Boosting,34.04,33.76194255,,,
Gradient Boosting,8.6,8.866599834,,,
Gradient Boosting,9.065,9.632733911,,,
Gradient Boosting,0.7,2.517877496,,,
Gradient Boosting,3,6.359151609,,,
Gradient Boosting,2.6,1.347909254,,,
Gradient Boosting,15.54,15.33317223,,,
Gradient Boosting,12.21,10.67560418,,,
Gradient Boosting,5.365,6.219528057,,,
Gradient Boosting,90.28,86.96486279,,,
Gradient Boosting,54.02,66.66268694,,,
Gradient Boosting,1.1,2.299154909,,,
Gradient Boosting,33.485,29.33309156,,,
Gradient Boosting,925,171.6363358,,,
Gradient Boosting,25.2,22.65752662,,,
Gradient Boosting,37.3,36.68884509,,,
Gradient Boosting,11.3,9.781846698,,,
Gradient Boosting,11.7,10.64944434,,,
Gradient Boosting,43.475,42.83613489,,,
Gradient Boosting,11.84,11.13129755,,,
Gradient Boosting,68.08,78.3148075,,,
Gradient Boosting,10.2,12.56910259,,,
Gradient Boosting,8.6,8.42178099,,,
Gradient Boosting,29.1,24.55084928,,,
Gradient Boosting,49.025,45.10250949,,,
Gradient Boosting,10.031,10.17967041,,,
Gradient Boosting,32.93,29.60379216,,,
Gradient Boosting,17.76,17.21035524,,,
Gradient Boosting,3.1,2.718422477,,,
Gradient Boosting,17.4,20.45476928,,,
Gradient Boosting,21.1,23.03529489,,,
Gradient Boosting,17.205,23.90254794,,,
Gradient Boosting,7.1,9.868522667,,,
Gradient Boosting,24.975,24.32710487,,,
Gradient Boosting,2.6,3.30261002,,,
Gradient Boosting,1.8,1.353738678,,,
Gradient Boosting,23.865,18.54040704,,,
Gradient Boosting,4.81,5.469681879,,,
Gradient Boosting,1.7,1.474410817,,,
Gradient Boosting,13.69,13.65545987,,,
Gradient Boosting,27.75,22.0051974,,,
Gradient Boosting,13.135,12.79336321,,,
Gradient Boosting,12.025,8.532683389,,,
Gradient Boosting,33,20.04369683,,,
Gradient Boosting,16.1,19.11246878,,,
Gradient Boosting,8.695,8.751230511,,,
Gradient Boosting,7,8.182334738,,,
Gradient Boosting,9.62,9.174109977,,,
Gradient Boosting,5.9,4.228524877,,,
Gradient Boosting,9.8,11.25294853,,,
Gradient Boosting,11.285,17.39240122,,,
Gradient Boosting,32.3,32.11975036,,,
Gradient Boosting,13.875,14.25342854,,,
Gradient Boosting,24.9,28.54446588,,,
Gradient Boosting,25.16,26.41634808,,,
Gradient Boosting,2.9,2.072609838,,,
Gradient Boosting,85.201,66.3757833,,,
Gradient Boosting,20.535,19.36475236,,,
Gradient Boosting,14.43,14.30434872,,,
Gradient Boosting,12.95,7.29509966,,,
Gradient Boosting,14.06,13.3247079,,,
Gradient Boosting,0.9,2.43670271,,,
Gradient Boosting,7.4,7.106725432,,,
Gradient Boosting,13.505,12.7815772,,,
Gradient Boosting,16.835,16.83854948,,,
Gradient Boosting,10.915,11.34328357,,,
Gradient Boosting,6.5,6.788212653,,,
Gradient Boosting,0.5,1.1737153,,,
Gradient Boosting,14.8,17.7837771,,,
Gradient Boosting,3.1,2.824461019,,,
Gradient Boosting,31.9,46.06721304,,,
Gradient Boosting,51.06,64.13321869,,,
Gradient Boosting,34.965,43.55720896,,,
Gradient Boosting,24.42,33.11252986,,,
Gradient Boosting,19.24,19.83764172,,,
Gradient Boosting,7.8,9.212840602,,,
Gradient Boosting,7.215,7.205514571,,,
Gradient Boosting,13.7,15.42071799,,,
Gradient Boosting,40.145,44.71450914,,,
Gradient Boosting,10.2,9.053980884,,,
Gradient Boosting,8,6.129600659,,,
Gradient Boosting,37.185,29.3420758,,,
Gradient Boosting,925,451.4037259,,,
Gradient Boosting,10.4,7.937394496,,,
Gradient Boosting,4.9,3.469988006,,,
Gradient Boosting,24.605,41.73925339,,,
Gradient Boosting,21.4,24.08945123,,,
Gradient Boosting,5.92,6.44164416,,,
Gradient Boosting,0.9,1.733136716,,,
Gradient Boosting,0.8,0.7257182567,,,
Gradient Boosting,336.885,336.7820272,,,
Gradient Boosting,15.54,18.03841091,,,
Gradient Boosting,19.8,16.429799,,,
Gradient Boosting,78.81,73.32940657,,,
Gradient Boosting,3.7,2.468790003,,,
